interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
singh2025_kpci1_kpkp_kskp_cocktail_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI1		KPKp_KSKp_cocktail		reported source reference host	0.85	=	0.85	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci2_kpkp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI2		KPKp		reported source reference host	0.05	=	0.05	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci2_kskp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI2		KSKp		reported source reference host	6.78	=	6.78	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci2_kpkp_kskp_cocktail_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI2		KPKp_KSKp_cocktail		reported source reference host	0.90	=	0.9	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci3_kpkp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI3		KPKp		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci3_kskp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI3		KSKp		reported source reference host	0.26	=	0.26	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci3_kpkp_kskp_cocktail_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI3		KPKp_KSKp_cocktail		reported source reference host	0.33	=	0.33	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci4_kpkp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI4		KPKp		reported source reference host	0.55	=	0.55	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci4_kskp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI4		KSKp		reported source reference host	0.0002	=	0.0002	trace	resistant	pinpoint_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci4_kpkp_kskp_cocktail_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI4		KPKp_KSKp_cocktail		reported source reference host	0.70	=	0.7	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
abdelhadi2021_s_typhimurium_st_4_host_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_4_host		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_4_host_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_4_host		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_4_host_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_4_host		vB_STS_3		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STS_3		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_36_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_36		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
